ID_REF,GSM3586432,GSM3586433,GSM3586434,GSM3586435
ZFP74,4.018617662,2.958671991,3.367983667,3.147407021
ZFP14,2.810026683,2.84189093,2.342299841,2.90090822
ZFP82,1.844122061,1.684068505,1.83787804,1.845928112
ZFP566,3.375652334,2.82259656,3.570563467,3.021593471
ZFP146,5.165425071,4.71864183,4.369143992,5.071151449
CAPNS1,7.145254111,8.4312933,7.06527728,8.310699964
TBCB,4.923989906,6.244824143,4.856333644,6.481624379
OVOL3,2.653343194,2.309559256,2.70141599,2.745803446
LRFN3,2.634368723,2.713736815,2.841905669,2.306658723
HCST,4.576489962,4.990273449,5.675040878,6.631719142
APLP1,3.048172661,2.748899153,3.115714825,2.667918395
KIRREL2,2.467950643,2.415895725,2.468766217,2.219173014
ARHGAP33,2.662433801,2.750436814,2.639611014,2.514842534
BC053749,2.772414736,3.330348901,2.882486455,3.209840483
LIN37,4.184012924,4.231545773,4.180801628,4.281609104
WBP7,4.010822065,4.519193295,3.937530725,4.578985282
ZBTB32,3.212823938,2.798622202,3.014023532,2.850257064
UPK1A,2.052172777,2.218887214,2.527907496,2.135808421
COX6B1,8.068320319,8.788072656,8.9132379,9.059591085
ETV2,1.980421819,1.997502767,2.003958921,1.969111357
RBM42,4.462419724,4.108062213,3.681803194,4.104171647
4930479M11RIK,1.90873278,1.878476078,2.169309924,2.007377632
TMEM147,4.850464731,5.256270928,5.181487097,5.17344837
FFAR2,3.60344902,4.098112716,4.255537015,3.185666157
FFAR3,3.130183221,2.67366927,2.668402511,2.579841457
FFAR1,2.093335798,1.655757597,1.84774303,1.973497179
CD22,3.871759992,3.506429753,5.839040929,3.314454015
MAG,2.702236394,2.325807792,2.687141245,2.204893489
HAMP2,6.395826344,6.073632559,6.082887924,5.991878585
HAMP,3.568592242,3.32623402,4.026134532,3.112124648
USF2,5.126401207,5.110967891,4.83362128,4.850998085
LSR,4.329887775,3.826500766,3.348454898,3.88858599
FXYD5,9.494722815,10.20099976,9.094567452,10.42878363
FXYD7,4.164174749,4.039099027,3.770109161,3.662527614
FXYD1,7.253953393,7.096776494,7.1599806,5.849411559
FXYD3,3.258836909,3.094707017,3.792628322,3.307895821
HPN,2.559918451,2.329051776,2.751978838,2.236121217
SCN1B,6.466914427,6.109267928,5.137853198,5.251250055
GRAMD1A,4.509044047,4.903316555,3.867489487,6.090030353
APBH,2.615483099,2.537067053,3.275847713,2.341154894
GM5329,2.421777446,2.107806149,2.71260772,2.154623457
ABPD,2.082767917,1.933565862,2.119858965,1.972815262
SCGB2B1,1.350246257,1.192434954,1.375086444,0.995800527
ABPZ,1.738022361,1.70638235,1.729848962,1.5817916
ABPG,1.544996332,1.621055966,1.58438718,1.509453074
ABPB,1.318898994,1.298318612,2.342056882,1.183902068
GM12760,2.398806033,3.555670531,3.073456831,3.680193131
WTIP,3.970549167,3.99511785,3.811294419,3.558538518
UBA2,5.397272084,5.305764803,4.580700386,5.242264108
PDCD2L,3.599893243,3.819308309,3.763093752,3.687545251
GPI1,6.38931272,7.506023741,6.61949051,7.850583905
4931406P16RIK,5.956991786,5.848917521,5.496249898,5.363499519
LSM14A,6.735311344,6.614105101,6.69227334,6.743489069
KCTD15,2.702489276,2.441667371,2.414974543,2.251553318
CHST8,3.642555641,3.176171914,3.29098595,2.949280564
CEBPG,5.809831454,5.991432525,6.036806398,6.029991336
LRP3,3.742106724,3.884673389,3.833230021,3.53090036
WDR88,1.709674639,1.72193939,1.844787145,1.527845538
GPATCH1,4.097150491,3.294366559,3.624344691,3.36822029
C230052I12RIK,2.781429553,3.032777126,3.308418308,3.452646886
TDRD12,1.847163119,1.78311317,2.138240042,2.098972157
RGS9BP,2.416158146,2.274148113,2.531584717,2.286662772
DPY19L3,3.013121991,2.913711937,2.62565531,2.669124461
ZFP536,2.210485256,1.872495232,2.215982738,1.975863262
C80913,5.923471635,5.673900082,5.930309616,5.462611151
CCNE1,3.487452286,3.744827416,3.764103649,4.220251467
PLEKHF1,5.509865572,5.039212796,5.098909993,4.378996019
POP4,3.499229223,4.875625152,4.017958569,5.015962406
GM5591,1.774602777,1.562619376,2.060111652,1.559885789
GM5114,3.736165744,3.612781245,3.523363233,3.815354379
GM16387,1.39658282,1.556010139,1.604222447,1.467590644
AI987944,3.525645347,3.063236213,3.208576253,2.961308031
AW146154,2.166680483,1.774046173,1.903789832,1.708360852
VMN2R-PS57,1.580302305,1.337434757,1.759562084,1.467302891
GM7224,2.067688624,1.782669315,1.986166388,1.844434706
VMN2R-PS60,2.227458581,1.949360178,2.422583474,1.893060931
4933421I07RIK,2.361005862,2.213895991,1.781613014,2.076054355
GM5595,3.029441892,2.829286569,3.923179255,2.477964869
ZFP715,3.205185418,2.945086184,3.311836156,3.714635231
IGLON5,3.351507252,2.805529631,2.97557607,2.569383539
4931406B18RIK,2.745612497,2.183361426,2.900351222,2.866862398
GM2511,2.147094468,1.923674217,2.28004649,4.10710394
CD33,4.447576946,6.016561485,4.229940427,7.819400658
SIGLECE,3.299860494,4.031233599,3.2774804,5.764606095
1700028J19RIK,2.419776353,2.155534566,2.317272705,2.215641334
ACPT,2.953011295,2.525437526,2.84450512,2.469767765
CLEC11A,4.939661851,4.141195799,4.435486181,3.577872613
1700008O03RIK,1.706315323,1.773752835,2.131671278,1.795933197
2310044H10RIK,3.417869657,3.347160252,3.0139201,3.184973296
MYBPC2,2.165927846,2.153579695,2.11454268,1.773030941
SPIB,2.901272801,3.038339333,3.322642247,2.741515247
POLD1,4.141353668,4.257401859,3.766208617,4.455105922
NR1H2,3.971860474,4.259979229,3.782018754,4.152099317
MYH14,2.955216255,2.659388125,3.088959266,2.459767994
ZFP473,1.935640341,2.144464985,2.053647025,1.838553458
ATF5,4.257170731,4.453571966,3.975497042,4.251640086
TBC1D17,2.485584037,3.48308142,2.755132373,3.008328042
PTOV1,4.647422308,5.673426309,4.359734625,4.951194441
MED25,3.514425532,4.060345772,3.721254767,3.938899034
AP2A1,4.501627626,4.864442783,4.058319042,4.636967592
CPT1C,3.133088055,3.822185123,2.593701452,2.876248859
PRMT1,4.706912405,5.822455926,4.624319917,6.102213523
BCL2L12,3.677408277,3.605148491,3.652580446,3.425817046
SCAF1,4.108957036,4.525215108,3.446370931,4.380534209
PRR12,5.20705404,5.413411469,4.002428886,4.512034432
PRRG2,2.160379557,2.536256506,2.499844998,2.950708514
RCN3,5.145449853,7.372517497,5.037386285,6.162983909
FCGRT,5.617824759,7.152257302,6.18516715,5.391706885
RPS11,7.135794512,7.703711575,7.850631807,7.636617547
SNORD35B,3.474748676,3.349886942,3.91927643,3.415031922
SNORD35A,2.927713956,2.051966234,2.918270735,2.760716938
SNORD34,2.918749331,3.405581541,3.523497756,4.011074054
SNORD33,2.021429599,2.188012225,2.590233102,2.363287182
SNORD32A,6.390100869,4.987673349,7.794806147,5.746229032
FLT3L,5.365464378,5.046232247,4.925292893,4.189908246
ALDH16A1,3.081602471,3.406194304,3.022538926,3.25295799
CCDC155,2.308252929,2.272896089,2.366023631,2.125927934
DKKL1,2.265864276,2.235147726,2.300950978,1.942059745
CD37,3.547162096,4.605895331,3.681587864,5.361480029
TRPM4,3.076530059,3.078996996,2.953744946,2.669982135
PPFIA3,2.095862783,2.342059602,2.045462582,2.232081768
LIN7B,3.323198188,2.773003187,3.192816727,3.044430772
SNRNP70,5.851903461,6.062135005,4.971311178,6.562261021
RUVBL2,3.973756684,4.770155285,4.219107792,5.296335101
BAX,3.470684351,4.85402953,4.187469946,4.79971545
DHDH,3.271304042,4.012609974,4.620995322,4.1394507
NUCB1,5.304471109,5.781214763,4.789835299,5.415237059
PPP1R15A,4.147681633,3.89636198,4.44916785,4.609493785
FGF21,2.518182179,2.533930602,2.486233684,1.970862648
FUT2,2.636110444,2.328538924,2.469982941,2.570392895
SEC1,3.19583991,2.897073431,3.059196109,2.786517118
SPHK2,3.840590948,4.696155344,3.587709536,4.584110279
SPACA4,3.173948897,3.252487603,3.066659761,3.014431492
SULT2B1,1.767682184,1.94973515,2.006883907,1.913690477
GM5897,2.023652296,1.81824022,1.857704906,1.702465557
CYTH2,3.791629428,3.894029173,3.701625644,3.875696386
KCNJ14,3.07984604,2.507982969,2.416580935,2.322855097
GRWD1,2.639380638,2.848758682,2.695424474,3.101519683
GRIN2D,2.577051844,2.333377398,2.187977269,2.308789163
SYNGR4,2.98165047,2.79102947,3.20977339,2.707205544
EMP3,7.301821437,8.953681655,7.16082021,8.688024907
ABCC6,3.084731781,2.694714677,3.456890825,2.921106972
KCNJ11,2.434441552,2.156524921,2.167945241,1.926657809
ABCC8,2.200809405,1.885416103,2.107304832,1.988305837
SERGEF,3.05025077,2.997960818,2.835365175,2.94800562
TPH1,1.751742948,1.641297979,2.031096657,1.894317756
SAAL1,4.113476909,4.512315257,3.949861849,4.503244165
SAA3,6.929256735,7.293811435,6.356385325,7.715710612
SAA4,1.597894202,1.743797887,1.774817003,1.608497088
SAA1,1.954813568,1.708468892,1.386481815,2.120216665
HPS5,2.857513265,2.889994451,2.563872047,2.834553154
SPTY2D1,3.549587655,3.231202095,3.288656579,4.282413023
PTPN5,2.105603483,2.537253342,2.098770332,2.456571864
MRGPRA6,1.837022024,1.35012589,1.907250475,1.402829513
MRGPRA9,1.456235456,2.237385469,2.489193915,1.383964435
MRGPRA1,1.688548865,1.469956965,2.009935926,1.724194475
MRGPRA2A,2.987255534,2.725247607,3.94201465,5.952468977
MRGPRA2B,2.826853551,2.790756322,3.829626662,5.683700781
GM9717,2.820905035,2.620119132,2.513503521,2.840068204
MRGPRA3,2.095541347,1.760542055,1.945179354,2.03350804
GM5734,3.199210402,2.668696379,2.793481522,2.685756063
MRGPRA4,2.668846445,2.555745833,2.718797184,2.613242748
MRGPRX1,2.072318047,1.745719339,1.22753499,1.737983784
MRGPRB5,2.154662767,1.876389837,2.00183603,2.029351423
MRGPRB4,1.526696484,1.625756139,1.742921569,1.452171704
MRGPRB1,1.940710123,1.855649691,2.461786032,1.578032242
MRGPRX2,2.071022106,1.361388499,1.902651186,1.339841977
MRGPRB2,1.775676578,1.949126519,2.113075955,1.9285514
MRGPRB3,2.641306535,2.516727612,2.692953529,2.65713112
GM7262,2.324668076,2.362456679,2.708154641,2.310598967
CSRP3,2.61049227,2.434246481,2.299083254,2.726596107
E2F8,2.037259463,3.305069814,2.241998451,2.365102068
DBX1,2.875024542,2.186530346,2.385153401,2.150444994
GM9350,2.01389841,2.112012988,2.473967781,2.070808423
FANCF,3.239507633,2.634980712,3.41698138,2.918657244
SVIP,4.941162299,4.245967149,4.293940354,4.40293282
NIPA2,3.127252279,4.371636007,3.608767241,3.988114667
GABRG3,2.104936332,2.343858165,2.261364118,2.114452505
SNORD115,1.265359345,1.092072931,1.341476887,1.042244491
GM3079,1.247127288,1.123700937,2.17368744,1.03487473
SNORD116,2.79687905,2.234121412,2.213198075,1.895277328
SNRPN,6.159979453,4.58120715,5.496712139,3.911434343
A230006K03RIK,1.616055174,1.449654689,1.459541347,1.361546164
UBE2NL,1.713912219,1.17082263,1.669039108,1.215723617
MIR344,2.030336476,2.32154127,2.270250704,2.207815342
GM9801,1.889143178,1.589885306,1.961520158,1.690863248
MKRN3,1.670583225,1.897843065,1.954912031,1.677450724
PEG12,3.286336399,3.175708771,3.113648137,3.360488636
CHRNA7,2.463664819,2.196410924,2.665267011,2.441844791
GM7482,1.358109441,1.148959705,1.397096048,1.344265856
KLF13,4.027636432,4.183727949,4.349335578,4.546718155
MTMR15,2.379828283,2.223005986,2.335000183,2.374901175
MPHOSPH10,5.956532344,5.004442433,5.492840183,5.8201647
FAM189A1,3.430213319,3.608712702,3.518549986,3.189143898
NDNL2,4.559135798,4.24442933,4.44890897,4.497190417
TJP1,6.972870571,6.258412414,6.652451257,6.104043088
GM10624,1.66038546,1.582478482,1.842216307,1.557940524
LRRK1,4.06364862,4.411424254,3.346274389,4.057737043
ALDH1A3,3.892879347,3.902281565,3.777116527,3.613875934
ASB7,3.660290556,4.148086043,4.297638465,4.109522693
MEF2A,6.148132036,6.674192945,5.657256429,7.276063998
LRRC28,3.346214533,3.639190314,3.842161387,3.578734224
SYNM,5.17347066,3.909872118,4.002213461,3.698291493
PGPEP1L,1.949367547,2.203763117,2.402381899,1.839222931
ARRDC4,4.074799616,4.010801576,4.118317417,4.60796974
NR2F2,7.253593027,6.7791527,6.369997653,5.728564534
GM10295,2.042032095,1.739605519,1.972103889,1.827029068
MCTP2,2.137852004,2.519429868,2.513251754,4.56707789
GM7693,2.899690169,2.928730398,3.715346584,3.261318386
CHD2,5.636887392,5.232412365,5.152713723,5.926096135
ST8SIA2,2.243636874,1.888979908,2.601327731,1.885060031
SLCO3A1,5.25431527,5.415460566,4.955314827,5.494847241
SV2B,2.021105159,1.842072591,2.51112987,2.012897267
NTRK3,4.669617825,4.188919368,4.595374276,2.904790753
MRPL46,5.076160498,4.437072727,5.32750736,4.504633642
DET1,3.301350649,3.275373623,3.363449793,3.389426819
HAPLN3,1.99392523,1.929034982,1.823088428,1.633674919
MFGE8,5.815771802,5.752664429,4.854537248,4.949606836
RLBP1,2.153705305,2.004660833,2.306568034,1.963220606
POLG,3.722851893,3.96903182,3.672865036,4.139009043
RHCG,2.183683322,1.806938855,1.778510901,2.156813489
KIF7,3.560711323,3.4974496,3.116970856,3.338051953
PLIN1,4.984078166,5.413209814,6.423879593,5.067215449
PEX11A,3.54603977,3.130925953,3.836874924,2.449317494
MESP1,1.756344486,1.833145147,1.833145147,1.896200898
ANPEP,7.306513476,7.464884202,6.721815953,5.316957545
AP3S2,4.333477461,4.591745489,4.623133295,4.470862664
2610034B18RIK,3.088663432,3.397380135,2.640767171,3.531696518
IDH2,4.371524644,5.9676945,5.080669571,5.594219859
CIB1,3.182821093,4.75379265,4.07930321,4.96540839
RCCD1,2.776183483,2.929601603,2.861305539,3.006261289
UNC45A,3.798112384,3.795911349,3.420548134,3.998133367
MAN2A2,3.814019379,4.051458417,3.953096589,3.551912711
FES,4.164059727,5.211014,3.881792672,5.571262221
FURIN,4.717252816,5.423293941,3.985343024,6.279427393
BLM,2.732652729,3.379704556,2.788278683,3.696935553
CRTC3,5.173293562,5.406868939,4.262842372,5.331783729
IQGAP1,7.617265659,7.675446698,6.867719614,8.210182647
WDR73,2.204954779,2.183747788,2.102508958,2.469954426
NMB,4.926155473,4.124915387,4.742641067,4.364647206
SEC11A,6.277247476,7.012163074,6.009594297,6.942623867
CPEB1,4.184764521,3.681551899,3.715828884,3.379422081
AP3B2,3.623282711,3.683393791,3.36440588,3.294561
BC048679,2.63964665,2.376885836,2.357023721,2.271715184
FSD2,2.528983768,1.885716785,2.591966722,2.173931828
HOMER2,1.595575549,1.400073829,2.113711104,1.729181257
3110040N11RIK,3.914468619,4.761909126,4.09275825,4.869741471
HDGFRP3,5.409780269,4.708696335,5.281277255,4.251757956
BNC1,2.311209717,2.37905209,2.065922106,2.202280103
FAM154B,2.067624546,1.876921482,2.2815329,2.109851864
GM10610,1.989348334,1.958661908,2.128210047,2.175587538
IL16,3.709641103,3.834379091,3.943395715,3.94588485
1700026D08RIK,2.191350222,2.026844453,1.818173481,2.008124178
MESDC1,3.911972612,3.558265628,4.02160454,3.494731526
9930013L23RIK,2.447950176,2.892218356,2.736230188,2.0354985
FAM108C,3.76337534,4.891018165,4.660611091,4.332248911
ARNT2,3.203498735,2.978638461,2.533732432,2.60845993
FAH,4.622905944,4.87906668,4.414677087,4.671745394
ZFAND6,4.501467574,4.145724448,4.343152107,4.215694985
GM6155,3.953965851,3.897001853,4.83146483,4.187484172
VMN2R65,1.5256012,1.597461071,1.498726855,1.414531167
VMN2R66,1.803434781,1.322141919,1.462508512,1.244490058
VMN2R68,1.486932231,1.571894089,1.991380956,1.52463943
VMN2R70,1.863503175,1.496697661,2.320430247,1.40324235
VMN2R74,1.505798816,1.50591964,1.650564366,1.335881479
VMN2R75,1.401626618,1.281339981,1.678374737,1.189667424
VMN2R76,1.366013395,1.128034523,1.385921198,1.075812676
OLFR310,2.026027767,1.670013297,1.949424046,1.864462188
OLFR309,2.33498999,1.990356857,2.504584103,1.768120847
OLFR308,1.802281671,1.60898688,1.879114141,1.637775901
OLFR307,1.797735629,1.464712127,1.686007399,1.815568006
OLFR305,1.628437279,1.583440112,1.643981024,1.673445546
OLFR304,1.694546612,1.828596489,1.889469601,1.62610515
OLFR303,1.819583778,1.805374436,1.690140804,1.675931462
OLFR298,1.23010665,1.04078991,1.263776867,1.408541978
OLFR294,1.331401667,1.546939886,1.693178819,1.523376347
FOLH1,2.424498275,2.027118077,2.689890264,2.134043738
TYR,1.743049852,1.382191685,1.813116597,1.770496504
RPS13,9.340512691,9.050436514,9.45045394,9.131767123
TMEM135,3.594342576,3.770886183,4.689783063,3.824655935
CCDC81,1.807107406,1.964662989,1.981880932,1.699972797
L7RN6,6.994131867,6.126178138,6.555863759,5.983097911
GM5341,2.824543621,2.068413888,2.046954251,1.809944141
CCDC83,1.63832132,1.638236138,2.284135494,1.484861685
TMEM126A,5.589146073,6.08229609,6.68058425,6.373229684
TMEM126B,4.956707737,4.587159775,4.652674227,4.432039303
GM2509,2.359160238,2.369472162,2.177860381,2.032816016
ANKRD42,1.986071826,2.290122845,2.086008263,2.260893651
PCF11,4.902265906,5.174515333,5.397750706,5.299229289
4632427E13RIK,4.469668658,5.309489787,4.84274401,5.502252021
4632434I11RIK,2.313984053,3.082511612,2.882289285,2.791108912
GM5037,2.513731616,2.861458646,2.899636171,2.76104362
GM15413,1.809390401,1.909953095,2.11849672,1.819092025
USP35,2.310565681,2.054086795,2.518098044,2.029272908
THRSP,6.313459817,5.453162085,7.764582969,3.470733754
1810020D17RIK,5.236112545,4.292321518,4.928532139,3.855594388
AQP11,3.261843576,2.933427954,3.222465407,2.832806107
MYO7A,4.059039921,4.607089655,3.734763626,3.982357313
CAPN5,4.150148514,4.009020026,3.219815847,3.827252242
OMP,3.111845162,3.35538541,3.443516552,3.293102425
B3GNT6,2.17014866,2.270942784,2.831979601,2.144547288
ACER3,3.053357115,3.72452549,2.882154079,3.532710057
TSKU,3.224833445,3.76913395,3.453218456,3.855681111
A630091E08RIK,2.347922122,2.57211031,2.572869685,2.459958252
2210018M11RIK,6.554102491,6.172327784,6.621108888,6.057730376
UVRAG,5.314419787,5.219875674,4.660296128,5.509771489
DGAT2,5.990353263,5.087745286,7.420113247,5.734964364
MOGAT2,1.993768341,1.833407991,2.241974007,1.925229163
SERPINH1,6.206223752,6.611289887,5.621277361,6.51026294
RPS3,7.637205607,8.458713817,7.558023658,8.224717507
SNORD15B,3.050107921,3.313047057,3.461081293,3.815373824
SNORD15A,2.738448786,2.075818196,2.583890494,2.449077429
GM4980,3.152478834,3.448012329,2.714940063,3.069672904
SLCO2B1,4.7726764,4.69813697,3.922198009,3.182447383
F730035P03RIK,1.926433202,1.767462485,1.959460715,1.951787204
NEU3,3.316429373,2.439567053,2.946096144,2.607115292
SPCS2,5.50478492,5.421233221,5.782295606,6.197431021
RNF169,5.610499723,6.166980861,5.010261485,6.495848876
GM5115,2.411594911,2.920585485,2.998435136,2.585555919
POLD3,4.585134586,4.724953253,4.252605862,5.070870439
PPME1,4.101472433,4.047662613,3.88047653,5.205026008
GM10603,2.893724422,3.224200648,2.763978563,2.83877713
DNAJB13,2.54016038,2.85054048,2.763948416,2.95034884
D630004N19RIK,2.398897149,2.295355362,3.110523265,2.114818692
PLEKHB1,2.714855214,2.866466841,2.949265696,2.958272881
RELT,2.41572296,2.628571154,2.455868131,3.10071278
ARHGEF17,5.189336536,4.973538522,4.088634058,4.082657418
P2RY6,5.179418319,6.839305452,4.571100659,6.685941508
P2RY2,3.136993731,3.001067654,2.454703183,3.778859591
ATG16L2,2.843261056,3.142641785,2.449799022,3.268734068
ART2A,2.202726569,3.500284401,3.153252923,4.0222217
ART2B,1.385326096,2.073259033,2.320014094,2.195349607
FOLR2,3.925461176,4.969293114,4.083502564,3.91028824
FOLR1,2.046957444,1.985959684,2.480972729,2.106510024
LRRC51,4.321439202,3.53900094,4.331846133,3.914057891
IL18BP,5.463080301,5.417299936,5.380757602,5.259728077
RNF121,4.121857386,4.370224838,3.539412045,4.291790054
ART5,2.75141865,2.636173065,2.649930755,2.196254668
CHRNA10,1.85450635,1.979841256,1.807067237,1.619108341
NUP98,5.735089529,6.021344973,5.656091146,6.336059776
RHOG,4.013305763,6.056129358,3.924031725,6.880860014
OLFR543,2.434267193,2.268330572,2.967618176,2.893179208
OLFR544,2.047107537,1.462676351,1.67247711,1.537867712
TRIM21,3.357104358,3.562372024,3.6197067,3.494415577
OLFR551,2.797847889,2.58353441,2.51440327,2.560780272
OLFR553,1.639401029,1.514822106,1.648354123,1.529976978
TRIM68,3.574736801,3.751049275,3.291702399,3.094080936
